,Court,Surface,Round,PlayerA,PlayerA_Pts,PA_B365,PA_EX,PA_LB,PA_PS,PA_MaxBet,PA_AvgBet,PlayerB,PlayerB_Pts,PB_B365,PB_EX,PB_LB,PB_PS,PB_MaxBet,PB_AvgBet,Rank_Diff,Pt_Diff
11362,1,1,2,60.0,737.0,4.5,3.89,4.333,5.09,5.09,4.45,16.0,2175.0,1.16,1.23,1.2,1.215,1.23,1.2,44.0,-1438.0
11363,1,2,2,28.0,1415.0,4.5,4.0,4.5,4.55,4.55,4.39,12.0,2695.0,1.16,1.2,1.17,1.24,1.24,1.19,16.0,-1280.0
11364,0,1,1,77.0,712.0,4.5,3.75,4.5,3.9,4.5,4.16,40.0,1057.0,1.18,1.18,1.2,1.29,1.29,1.21,37.0,-345.0
11365,1,3,1,52.0,865.0,4.5,4.0,4.0,4.75,4.75,4.31,14.0,2355.0,1.18,1.22,1.22,1.22,1.22,1.21,38.0,-1490.0
11366,1,3,7,38.0,1130.0,4.5,3.75,4.5,5.21,5.21,4.49,3.0,6745.0,1.2,1.2,1.2,1.2,1.2,1.2,35.0,-5615.0
11367,1,2,2,144.0,411.0,4.5,4.5,4.5,4.85,4.85,4.59,39.0,1060.0,1.16,1.18,1.17,1.22,1.22,1.18,105.0,-649.0
11368,1,1,2,117.0,472.0,4.5,3.89,4.0,4.51,4.51,4.23,39.0,985.0,1.16,1.23,1.222,1.253,1.25,1.22,78.0,-513.0
11369,1,1,2,49.0,903.0,4.5,4.4,4.5,5.31,5.31,4.68,27.0,1420.0,1.16,1.16,1.2,1.2,1.2,1.18,22.0,-517.0
11370,1,2,3,186.0,306.0,4.5,4.5,4.5,4.24,4.5,4.44,77.0,675.0,1.16,1.18,1.17,1.27,1.27,1.2,109.0,-369.0
11371,1,1,5,154.0,327.0,4.5,4.5,4.5,4.96,4.96,4.62,46.0,942.0,1.18,1.18,1.17,1.22,1.22,1.19,108.0,-615.0
11372,1,2,5,77.0,675.0,4.5,4.25,4.33,5.34,5.34,4.61,11.0,2395.0,1.16,1.2,1.2,1.2,1.2,1.19,66.0,-1720.0
11373,1,2,2,153.0,364.0,4.5,3.75,3.75,5.5,5.5,4.38,16.0,2130.0,1.18,1.25,1.25,1.19,1.25,1.22,137.0,-1766.0
11374,1,2,2,99.0,524.0,4.5,4.25,4.33,4.97,4.97,4.51,36.0,1100.0,1.16,1.2,1.2,1.22,1.22,1.2,63.0,-576.0
11375,1,1,1,71.0,710.0,4.5,4.3,4.33,5.25,5.25,4.6,18.0,1675.0,1.18,1.2,1.22,1.19,1.22,1.2,53.0,-965.0
11376,0,1,2,117.0,462.0,4.5,4.3,4.33,4.85,4.85,4.5,9.0,2790.0,1.18,1.2,1.2,1.22,1.22,1.2,108.0,-2328.0
11377,1,3,2,95.0,596.0,4.5,4.5,4.33,5.46,5.46,4.7,83.0,640.0,1.18,1.18,1.2,1.19,1.2,1.19,12.0,-44.0
11378,1,1,2,44.0,972.0,4.5,4.25,4.5,4.88,4.88,4.53,10.0,2715.0,1.18,1.16,1.2,1.22,1.22,1.19,34.0,-1743.0
11379,1,3,5,76.0,645.0,4.5,4.25,4.5,4.4,4.5,4.41,32.0,1350.0,1.16,1.2,1.17,1.26,1.26,1.2,44.0,-705.0
11380,1,1,2,33.0,1170.0,4.5,4.5,4.5,4.54,4.54,4.51,6.0,5140.0,1.18,1.18,1.17,1.24,1.24,1.19,27.0,-3970.0
11381,1,2,7,61.0,825.0,4.5,4.25,4.5,4.51,4.51,4.44,46.0,1015.0,1.16,1.2,1.16,1.25,1.25,1.19,15.0,-190.0
11382,1,3,1,50.0,915.0,4.5,4.3,4.0,4.7,4.7,4.38,42.0,1040.0,1.18,1.2,1.22,1.22,1.22,1.21,8.0,-125.0
11383,1,2,2,36.0,1295.0,4.5,4.3,4.5,5.77,5.77,4.77,9.0,3735.0,1.16,1.19,1.17,1.18,1.19,1.18,27.0,-2440.0
11384,1,2,2,315.0,134.0,4.5,3.5,3.75,3.85,4.5,3.9,38.0,1105.0,1.16,1.25,1.25,1.31,1.31,1.24,277.0,-971.0
11385,1,3,5,196.0,265.0,4.5,4.25,4.5,5.93,5.93,4.8,37.0,1135.0,1.18,1.15,1.2,1.17,1.2,1.18,159.0,-870.0
11386,1,2,1,38.0,1075.0,4.5,5.0,4.33,5.0,5.0,4.71,26.0,1350.0,1.16,1.15,1.2,1.21,1.21,1.18,12.0,-275.0
11387,1,3,7,192.0,286.0,4.5,3.9,4.33,4.74,4.74,4.37,7.0,3105.0,1.2,1.17,1.2,1.24,1.24,1.2,185.0,-2819.0
11388,1,3,1,519.0,59.0,4.5,4.5,4.0,5.81,5.81,4.7,184.0,262.0,1.18,1.18,1.22,1.17,1.22,1.19,335.0,-203.0
11389,1,2,1,160.0,374.0,4.5,4.25,4.5,4.81,4.81,4.52,12.0,2290.0,1.16,1.2,1.17,1.22,1.22,1.19,148.0,-1916.0
11390,1,2,1,61.0,829.0,4.5,4.0,4.0,4.46,4.5,4.24,16.0,1745.0,1.16,1.22,1.22,1.25,1.25,1.21,45.0,-916.0
11391,1,3,5,63.0,767.0,4.5,4.0,4.33,4.65,4.65,4.37,12.0,2645.0,1.18,1.22,1.22,1.24,1.24,1.22,51.0,-1878.0
11392,1,1,1,67.0,745.0,4.5,4.0,4.33,5.23,5.23,4.52,45.0,970.0,1.18,1.2,1.22,1.2,1.22,1.2,22.0,-225.0
11393,1,2,5,256.0,184.0,4.5,4.65,4.0,4.99,4.99,4.54,13.0,2320.0,1.16,1.17,1.22,1.21,1.22,1.19,243.0,-2136.0
11394,1,1,3,35.0,1180.0,4.5,4.25,4.5,4.3,4.5,4.39,4.0,6050.0,1.16,1.2,1.17,1.27,1.27,1.2,31.0,-4870.0
11395,1,1,1,143.0,416.0,4.5,4.5,4.33,5.11,5.11,4.61,63.0,790.0,1.18,1.18,1.2,1.2,1.2,1.19,80.0,-374.0
11396,1,2,1,113.0,484.0,4.5,4.25,4.0,5.29,5.29,4.51,22.0,1760.0,1.16,1.2,1.222,1.204,1.22,1.2,91.0,-1276.0
11397,1,2,2,109.0,528.0,4.5,4.3,4.33,4.85,4.85,4.5,15.0,2100.0,1.18,1.2,1.2,1.22,1.22,1.2,94.0,-1572.0
11398,1,2,2,87.0,575.0,4.5,3.75,3.75,4.81,4.81,4.2,31.0,1355.0,1.16,1.25,1.25,1.22,1.25,1.22,56.0,-780.0
11399,0,1,1,207.0,227.0,4.5,4.25,4.33,4.44,4.5,4.38,44.0,985.0,1.18,1.18,1.2,1.24,1.24,1.2,163.0,-758.0
11400,1,1,2,111.0,528.0,4.5,4.0,4.33,4.77,4.77,4.4,21.0,1605.0,1.18,1.22,1.2,1.23,1.23,1.21,90.0,-1077.0
11401,0,1,1,104.0,525.0,4.5,4.0,6.0,8.93,8.93,5.86,55.0,859.0,1.16,1.22,1.11,1.09,1.22,1.15,49.0,-334.0
11402,0,1,1,403.0,98.0,4.5,3.7,4.33,4.37,4.5,4.23,82.0,599.0,1.16,1.25,1.2,1.25,1.25,1.22,321.0,-501.0
11403,1,2,2,116.0,470.0,4.5,4.25,4.0,4.97,4.97,4.43,32.0,1265.0,1.16,1.2,1.22,1.21,1.22,1.2,84.0,-795.0
11404,1,1,2,102.0,515.0,4.5,4.0,4.0,5.42,5.42,4.48,32.0,1140.0,1.18,1.22,1.22,1.19,1.22,1.2,70.0,-625.0
11405,1,3,1,79.0,705.0,4.5,3.6,4.33,4.66,4.66,4.27,66.0,770.0,1.18,1.2,1.22,1.23,1.23,1.21,13.0,-65.0
11406,1,1,4,14.0,2050.0,4.5,4.6,4.5,3.97,4.6,4.39,3.0,5675.0,1.18,1.17,1.2,1.3,1.3,1.21,11.0,-3625.0
11407,1,1,4,19.0,1755.0,4.5,4.0,4.0,4.35,4.5,4.21,6.0,4980.0,1.18,1.22,1.25,1.27,1.27,1.23,13.0,-3225.0
11408,1,1,1,68.0,717.0,4.5,4.3,4.0,4.93,4.93,4.43,44.0,995.0,1.18,1.2,1.22,1.21,1.22,1.2,24.0,-278.0
11409,1,1,4,12.0,2325.0,4.5,4.75,4.5,5.5,5.5,4.81,5.0,5415.0,1.18,1.17,1.2,1.19,1.2,1.19,7.0,-3090.0
11410,1,2,3,26.0,1296.0,4.5,4.0,3.75,4.77,4.77,4.26,20.0,1785.0,1.18,1.22,1.25,1.23,1.25,1.22,6.0,-489.0
11411,1,1,3,161.0,317.0,4.5,4.5,4.5,4.55,4.55,4.51,14.0,2050.0,1.18,1.18,1.2,1.25,1.25,1.2,147.0,-1733.0
11412,0,1,2,96.0,540.0,4.5,4.25,4.333,5.02,5.02,4.53,17.0,1855.0,1.16,1.2,1.2,1.219,1.22,1.19,79.0,-1315.0
11413,0,1,1,55.0,903.0,4.5,4.25,5.0,4.59,5.0,4.59,4.0,5955.0,1.16,1.2,1.14,1.23,1.23,1.18,51.0,-5052.0
11414,0,1,1,53.0,933.0,4.5,4.25,4.5,4.74,4.74,4.5,10.0,2920.0,1.16,1.2,1.17,1.22,1.22,1.19,43.0,-1987.0
11415,1,1,8,22.0,1585.0,4.5,4.75,5.0,4.8,5.0,4.76,3.0,7860.0,1.2,1.14,1.17,1.23,1.23,1.19,19.0,-6275.0
11416,1,1,1,31.0,1205.0,4.5,4.3,4.33,4.74,4.74,4.47,7.0,3945.0,1.18,1.2,1.2,1.22,1.22,1.2,24.0,-2740.0
11417,0,1,2,36.0,1150.0,4.5,4.25,4.0,4.93,4.93,4.42,4.0,5955.0,1.16,1.2,1.22,1.22,1.22,1.2,32.0,-4805.0
11418,0,1,1,941.0,12.0,4.5,4.75,6.0,4.93,6.0,5.05,17.0,1945.0,1.16,1.15,1.11,1.21,1.21,1.16,924.0,-1933.0
11419,1,1,1,94.0,574.0,4.5,5.25,4.5,6.02,6.02,5.07,45.0,941.0,1.18,1.14,1.17,1.17,1.18,1.17,49.0,-367.0
11420,1,1,2,43.0,1003.0,4.5,4.5,4.33,4.69,4.69,4.51,5.0,4410.0,1.18,1.18,1.2,1.23,1.23,1.2,38.0,-3407.0
11421,1,1,2,57.0,813.0,4.5,4.0,3.75,4.73,4.73,4.25,4.0,5850.0,1.18,1.22,1.25,1.23,1.25,1.22,53.0,-5037.0
11422,1,2,1,119.0,468.0,4.5,4.0,4.5,5.25,5.25,4.56,39.0,1025.0,1.18,1.22,1.17,1.19,1.22,1.19,80.0,-557.0
11423,1,1,2,76.0,656.0,4.5,4.2,4.5,4.85,4.85,4.51,13.0,2280.0,1.18,1.2,1.17,1.22,1.22,1.19,63.0,-1624.0
11424,1,2,2,246.0,185.0,4.5,4.43,4.33,5.42,5.42,4.67,40.0,1059.0,1.16,1.18,1.2,1.21,1.21,1.19,206.0,-874.0
11425,1,1,1,586.0,39.0,4.5,3.75,3.75,4.52,4.52,4.13,191.0,277.0,1.16,1.25,1.25,1.24,1.25,1.23,395.0,-238.0
11426,1,1,2,60.0,807.0,4.5,4.75,4.5,4.95,4.95,4.68,6.0,4375.0,1.18,1.17,1.2,1.22,1.22,1.19,54.0,-3568.0
11427,1,2,5,52.0,821.0,4.5,4.25,3.75,4.39,4.5,4.22,27.0,1355.0,1.16,1.2,1.25,1.263,1.26,1.22,25.0,-534.0
11428,1,2,2,83.0,605.0,4.5,4.45,4.0,4.73,4.73,4.42,27.0,1355.0,1.16,1.18,1.222,1.238,1.24,1.2,56.0,-750.0
11429,0,1,2,83.0,665.0,4.5,4.3,5.0,5.23,5.23,4.76,16.0,1950.0,1.18,1.15,1.17,1.2,1.2,1.18,67.0,-1285.0
11430,1,1,2,80.0,615.0,4.5,4.25,3.75,4.89,4.89,4.35,28.0,1430.0,1.16,1.2,1.25,1.22,1.25,1.21,52.0,-815.0
11431,1,2,1,48.0,877.0,4.5,3.89,3.75,4.55,4.55,4.17,27.0,1355.0,1.16,1.23,1.25,1.25,1.25,1.22,21.0,-478.0
11432,1,1,2,59.0,839.0,4.5,4.0,4.5,4.34,4.5,4.34,27.0,1480.0,1.16,1.22,1.17,1.26,1.26,1.2,32.0,-641.0
11433,1,1,1,78.0,630.0,4.5,4.3,4.33,4.3,4.5,4.36,65.0,760.0,1.18,1.2,1.2,1.26,1.26,1.21,13.0,-130.0
11434,1,1,1,40.0,1062.0,4.5,4.75,4.33,4.99,4.99,4.64,12.0,2680.0,1.18,1.17,1.2,1.21,1.21,1.19,28.0,-1618.0
11435,0,1,5,89.0,602.0,4.5,3.8,3.75,4.6,4.6,4.16,34.0,1180.0,1.18,1.22,1.25,1.25,1.25,1.23,55.0,-578.0
11436,1,1,1,62.0,800.0,4.5,4.75,4.5,5.68,5.68,4.86,14.0,2435.0,1.18,1.17,1.17,1.18,1.18,1.18,48.0,-1635.0
11437,1,1,1,127.0,448.0,4.5,4.0,4.0,5.57,5.57,4.52,67.0,714.0,1.16,1.22,1.22,1.18,1.22,1.2,60.0,-266.0
11438,1,2,2,58.0,810.0,4.5,4.5,4.33,5.63,5.63,4.74,21.0,1575.0,1.18,1.18,1.2,1.18,1.2,1.19,37.0,-765.0
11439,1,3,3,74.0,649.0,4.5,4.5,4.5,4.23,4.5,4.43,3.0,6675.0,1.16,1.18,1.17,1.28,1.28,1.2,71.0,-6026.0
11440,1,1,2,50.0,899.0,4.5,5.0,4.5,4.43,5.0,4.61,8.0,3270.0,1.18,1.16,1.2,1.25,1.25,1.2,42.0,-2371.0
11441,1,1,5,44.0,946.0,4.5,3.8,4.33,4.88,4.88,4.38,7.0,4740.0,1.2,1.22,1.22,1.23,1.23,1.22,37.0,-3794.0
11442,1,3,1,158.0,335.0,4.5,4.3,4.5,4.28,4.5,4.4,18.0,1845.0,1.18,1.18,1.17,1.26,1.26,1.2,140.0,-1510.0
11443,1,1,7,30.0,1210.0,4.5,4.3,4.33,4.72,4.72,4.46,5.0,5050.0,1.2,1.18,1.2,1.24,1.24,1.21,25.0,-3840.0
11444,0,1,1,357.0,119.0,4.5,4.25,4.33,4.71,4.71,4.45,49.0,951.0,1.16,1.2,1.2,1.22,1.22,1.2,308.0,-832.0
11445,1,2,2,38.0,1098.0,4.5,4.25,4.0,4.48,4.5,4.31,13.0,2320.0,1.16,1.2,1.22,1.24,1.24,1.21,25.0,-1222.0
11446,1,1,2,185.0,263.0,4.5,4.25,4.33,4.38,4.5,4.37,29.0,1305.0,1.18,1.18,1.2,1.26,1.26,1.21,156.0,-1042.0
11447,1,2,1,256.0,184.0,4.5,3.85,4.33,5.46,5.46,4.54,29.0,1388.0,1.16,1.22,1.2,1.18,1.22,1.19,227.0,-1204.0
11448,1,1,3,27.0,1355.0,4.5,4.0,4.33,4.84,4.84,4.42,7.0,4740.0,1.18,1.2,1.2,1.23,1.23,1.2,20.0,-3385.0
11449,1,2,1,102.0,561.0,4.5,4.5,4.33,5.88,5.88,4.8,78.0,693.0,1.18,1.18,1.2,1.16,1.2,1.18,24.0,-132.0
11450,1,2,5,230.0,214.0,4.5,4.75,4.5,5.37,5.37,4.78,20.0,1725.0,1.18,1.17,1.17,1.2,1.2,1.18,210.0,-1511.0
11451,0,1,5,142.0,382.0,4.5,4.0,3.75,4.55,4.55,4.2,12.0,2435.0,1.18,1.22,1.25,1.25,1.25,1.23,130.0,-2053.0
11452,1,1,5,40.0,1042.0,4.5,4.3,4.5,4.92,4.92,4.56,5.0,5050.0,1.18,1.2,1.17,1.22,1.22,1.19,35.0,-4008.0
11453,1,1,2,88.0,590.0,4.5,4.3,4.5,5.0,5.0,4.58,14.0,2050.0,1.18,1.18,1.17,1.21,1.21,1.19,74.0,-1460.0
11454,1,1,2,50.0,903.0,4.5,3.8,4.5,5.5,5.5,4.58,10.0,2795.0,1.18,1.22,1.2,1.19,1.22,1.2,40.0,-1892.0
11455,1,2,3,52.0,910.0,4.55,4.33,4.0,3.8,4.55,4.17,9.0,2920.0,1.25,1.2,1.25,1.22,1.25,1.23,43.0,-2010.0
11456,1,2,7,18.0,1895.0,5.0,4.25,4.5,5.01,5.01,4.69,4.0,6920.0,1.16,1.2,1.17,1.22,1.22,1.19,14.0,-5025.0
11457,1,1,4,12.0,2435.0,5.0,4.5,4.33,5.13,5.13,4.74,8.0,4625.0,1.16,1.18,1.22,1.21,1.22,1.19,4.0,-2190.0
11458,1,2,3,28.0,1402.0,5.0,5.2,5.0,5.3,5.3,5.13,2.0,7390.0,1.14,1.14,1.14,1.2,1.2,1.16,26.0,-5988.0
11459,0,1,2,57.0,838.0,5.0,5.0,5.5,5.08,5.5,5.15,8.0,3295.0,1.16,1.16,1.12,1.21,1.21,1.16,49.0,-2457.0
11460,1,2,2,51.0,839.0,5.0,3.8,4.33,5.37,5.37,4.63,4.0,5565.0,1.14,1.22,1.2,1.21,1.22,1.19,47.0,-4726.0
11461,1,2,1,59.0,784.0,5.0,5.0,4.33,4.3,5.0,4.66,13.0,2390.0,1.16,1.15,1.2,1.26,1.26,1.19,46.0,-1606.0
11462,0,1,1,508.0,70.0,5.0,4.0,4.0,5.14,5.14,4.54,117.0,462.0,1.16,1.2,1.22,1.2,1.22,1.2,391.0,-392.0
11463,1,2,7,89.0,649.0,5.0,4.3,4.5,5.01,5.01,4.7,59.0,820.0,1.16,1.14,1.2,1.22,1.22,1.18,30.0,-171.0
11464,0,1,1,96.0,576.0,5.0,4.75,4.5,5.0,5.0,4.81,40.0,1010.0,1.16,1.16,1.17,1.21,1.21,1.18,56.0,-434.0
11465,1,3,3,90.0,591.0,5.0,4.5,4.5,4.68,5.0,4.67,4.0,5385.0,1.14,1.18,1.17,1.24,1.24,1.18,86.0,-4794.0
11466,1,2,2,109.0,523.0,5.0,4.25,4.5,4.77,5.0,4.63,35.0,1095.0,1.16,1.2,1.17,1.23,1.23,1.19,74.0,-572.0
11467,1,1,5,18.0,1940.0,5.0,4.3,4.5,5.25,5.25,4.76,8.0,4625.0,1.16,1.2,1.2,1.21,1.21,1.19,10.0,-2685.0
11468,0,2,7,64.0,724.0,5.0,4.25,4.5,5.21,5.21,4.74,11.0,2220.0,1.16,1.2,1.2,1.21,1.21,1.19,53.0,-1496.0
11469,1,3,1,144.0,383.0,5.0,6.0,5.0,5.5,6.0,5.38,55.0,817.0,1.14,1.11,1.14,1.18,1.18,1.14,89.0,-434.0
11470,1,1,1,244.0,189.0,5.0,4.25,4.5,4.26,5.0,4.5,50.0,895.0,1.16,1.18,1.17,1.27,1.27,1.2,194.0,-706.0
11471,1,1,3,34.0,1180.0,5.0,4.75,4.5,5.13,5.13,4.85,6.0,4795.0,1.16,1.17,1.17,1.21,1.21,1.18,28.0,-3615.0
11472,1,1,2,73.0,719.0,5.0,4.3,5.0,5.24,5.24,4.89,21.0,1690.0,1.16,1.15,1.17,1.2,1.2,1.17,52.0,-971.0
11473,1,1,2,38.0,1085.0,5.0,4.0,4.33,5.0,5.0,4.58,11.0,2815.0,1.16,1.2,1.2,1.21,1.21,1.19,27.0,-1730.0
11474,1,2,2,62.0,750.0,5.0,4.25,4.5,5.29,5.29,4.76,11.0,2900.0,1.14,1.2,1.17,1.21,1.21,1.18,51.0,-2150.0
11475,1,1,1,60.0,785.0,5.0,4.3,4.5,5.61,5.61,4.85,32.0,1215.0,1.16,1.18,1.17,1.18,1.18,1.17,28.0,-430.0
11476,1,1,3,62.0,762.0,5.0,5.0,4.5,4.72,5.0,4.81,13.0,2300.0,1.16,1.15,1.17,1.24,1.24,1.18,49.0,-1538.0
11477,0,1,2,174.0,296.0,5.0,4.75,4.33,5.08,5.08,4.79,34.0,1180.0,1.16,1.15,1.2,1.21,1.21,1.18,140.0,-884.0
11478,1,1,1,229.0,216.0,5.0,4.6,5.0,4.93,5.0,4.88,40.0,1042.0,1.16,1.17,1.14,1.21,1.21,1.17,189.0,-826.0
11479,1,1,2,95.0,588.0,5.0,5.0,4.5,4.88,5.0,4.85,23.0,1515.0,1.16,1.15,1.17,1.23,1.23,1.18,72.0,-927.0
11480,0,1,2,302.0,143.0,5.0,4.75,5.0,5.51,5.51,5.07,36.0,1156.0,1.16,1.15,1.14,1.19,1.19,1.16,266.0,-1013.0
11481,1,2,1,244.0,217.0,5.0,4.0,4.5,5.28,5.28,4.7,54.0,869.0,1.16,1.2,1.2,1.19,1.2,1.19,190.0,-652.0
11482,1,2,2,85.0,615.0,5.0,4.79,5.0,5.17,5.17,4.99,15.0,2320.0,1.14,1.14,1.14,1.2,1.2,1.16,70.0,-1705.0
11483,1,2,1,77.0,657.0,5.0,4.0,4.0,5.37,5.37,4.59,28.0,1400.0,1.14,1.2,1.22,1.2,1.22,1.19,49.0,-743.0
11484,0,1,1,136.0,454.0,5.0,4.5,4.5,6.16,6.16,5.04,17.0,1800.0,1.16,1.18,1.2,1.15,1.2,1.17,119.0,-1346.0
11485,1,3,1,120.0,481.0,5.0,4.5,4.0,5.14,5.14,4.66,21.0,1730.0,1.16,1.18,1.22,1.2,1.22,1.19,99.0,-1249.0
11486,1,2,5,31.0,1125.0,5.0,4.75,5.0,5.57,5.57,5.08,10.0,3000.0,1.16,1.17,1.17,1.19,1.19,1.17,21.0,-1875.0
11487,0,1,2,55.0,811.0,5.0,4.5,4.5,5.0,5.0,4.75,29.0,1390.0,1.16,1.18,1.2,1.21,1.21,1.19,26.0,-579.0
11488,1,3,1,129.0,454.0,5.0,4.0,4.0,5.47,5.47,4.62,127.0,460.0,1.16,1.22,1.22,1.18,1.22,1.2,2.0,-6.0
11489,0,1,2,164.0,315.0,5.0,4.75,5.0,4.85,5.0,4.9,9.0,2770.0,1.16,1.16,1.14,1.22,1.22,1.17,155.0,-2455.0
11490,0,1,2,71.0,701.0,5.0,4.25,4.0,5.04,5.04,4.57,12.0,2535.0,1.16,1.2,1.22,1.21,1.22,1.2,59.0,-1834.0
11491,1,2,2,68.0,688.0,5.0,4.5,4.0,4.77,5.0,4.57,18.0,1750.0,1.16,1.18,1.22,1.23,1.23,1.2,50.0,-1062.0
11492,1,1,3,143.0,400.0,5.0,4.5,4.5,5.65,5.65,4.91,11.0,2615.0,1.16,1.18,1.17,1.19,1.19,1.18,132.0,-2215.0
11493,1,2,1,310.0,157.0,5.0,4.75,5.0,6.87,6.87,5.41,68.0,757.0,1.16,1.14,1.17,1.15,1.17,1.16,242.0,-600.0
11494,0,1,2,69.0,724.0,5.0,4.25,4.0,5.17,5.17,4.61,15.0,2030.0,1.16,1.2,1.22,1.21,1.22,1.2,54.0,-1306.0
11495,1,1,1,186.0,264.0,5.0,4.25,4.5,4.74,5.0,4.62,35.0,1123.0,1.16,1.2,1.17,1.22,1.22,1.19,151.0,-859.0
11496,1,1,2,47.0,945.0,5.0,4.5,5.0,5.02,5.02,4.88,3.0,7085.0,1.14,1.18,1.14,1.22,1.22,1.17,44.0,-6140.0
11497,0,1,7,41.0,990.0,5.0,4.25,4.33,5.17,5.17,4.69,5.0,4710.0,1.16,1.2,1.22,1.21,1.22,1.2,36.0,-3720.0
11498,0,1,1,170.0,307.0,5.0,5.0,4.5,6.02,6.02,5.13,66.0,715.0,1.16,1.15,1.17,1.16,1.17,1.16,104.0,-408.0
11499,1,1,3,59.0,820.0,5.0,4.7,5.0,5.46,5.46,5.04,4.0,5125.0,1.14,1.16,1.14,1.19,1.19,1.16,55.0,-4305.0
11500,0,1,5,52.0,870.0,5.0,4.25,4.5,6.0,6.0,4.94,6.0,4460.0,1.16,1.18,1.17,1.17,1.18,1.17,46.0,-3590.0
11501,1,3,2,78.0,645.0,5.0,4.35,3.75,4.77,5.0,4.47,19.0,1810.0,1.14,1.19,1.25,1.23,1.25,1.2,59.0,-1165.0
11502,0,1,2,56.0,813.0,5.0,4.5,5.0,5.23,5.23,4.93,8.0,3990.0,1.16,1.18,1.17,1.2,1.2,1.18,48.0,-3177.0
11503,1,2,1,337.0,134.0,5.0,5.25,4.5,5.92,5.92,5.17,43.0,986.0,1.16,1.14,1.17,1.16,1.17,1.16,294.0,-852.0
11504,1,1,3,114.0,505.0,5.0,4.5,4.5,4.92,5.0,4.73,18.0,1940.0,1.16,1.18,1.17,1.22,1.22,1.18,96.0,-1435.0
11505,1,3,1,88.0,589.0,5.0,5.0,4.5,4.98,5.0,4.87,28.0,1400.0,1.14,1.15,1.17,1.21,1.21,1.17,60.0,-811.0
11506,1,2,2,142.0,418.0,5.0,4.3,4.5,5.95,5.95,4.94,19.0,1725.0,1.16,1.18,1.2,1.17,1.2,1.18,123.0,-1307.0
11507,1,2,2,22.0,1635.0,5.0,4.25,4.5,5.3,5.3,4.76,7.0,4750.0,1.16,1.2,1.17,1.2,1.2,1.18,15.0,-3115.0
11508,1,1,3,31.0,1305.0,5.0,4.25,4.33,5.88,5.88,4.87,2.0,7145.0,1.14,1.2,1.2,1.18,1.2,1.18,29.0,-5840.0
11509,0,1,2,64.0,762.0,5.0,4.75,5.0,5.08,5.08,4.96,12.0,2495.0,1.16,1.17,1.17,1.21,1.21,1.18,52.0,-1733.0
11510,0,1,2,253.0,191.0,5.0,4.45,4.0,5.29,5.29,4.69,109.0,520.0,1.16,1.18,1.22,1.2,1.22,1.19,144.0,-329.0
11511,1,3,8,12.0,2570.0,5.0,4.4,5.0,5.05,5.05,4.86,2.0,8310.0,1.16,1.18,1.17,1.22,1.22,1.18,10.0,-5740.0
11512,1,2,1,686.0,38.0,5.0,4.5,5.0,5.83,5.83,5.08,33.0,1210.0,1.16,1.16,1.17,1.17,1.17,1.17,653.0,-1172.0
11513,1,3,2,277.0,177.0,5.0,4.3,5.0,5.27,5.27,4.89,33.0,1180.0,1.16,1.14,1.17,1.2,1.2,1.17,244.0,-1003.0
11514,1,3,1,60.0,770.0,5.0,4.5,5.5,4.67,5.5,4.92,4.0,7220.0,1.16,1.17,1.12,1.23,1.23,1.17,56.0,-6450.0
11515,1,3,1,45.0,972.0,5.0,4.8,5.0,5.85,5.85,5.16,25.0,1555.0,1.16,1.12,1.17,1.17,1.17,1.16,20.0,-583.0
11516,1,2,2,72.0,673.0,5.0,4.5,4.5,5.1,5.1,4.78,53.0,815.0,1.16,1.18,1.17,1.21,1.21,1.18,19.0,-142.0
11517,1,1,8,13.0,2225.0,5.0,4.75,5.0,5.01,5.01,4.94,4.0,6860.0,1.15,1.14,1.17,1.22,1.22,1.17,9.0,-4635.0
11518,1,1,2,39.0,1027.0,5.0,4.5,4.5,5.31,5.31,4.83,29.0,1190.0,1.16,1.18,1.17,1.2,1.2,1.18,10.0,-163.0
11519,1,2,2,124.0,410.0,5.0,5.2,5.0,5.53,5.53,5.18,9.0,3555.0,1.12,1.14,1.14,1.19,1.19,1.15,115.0,-3145.0
11520,1,2,2,36.0,1094.0,5.0,4.25,4.5,5.37,5.37,4.78,12.0,2725.0,1.14,1.2,1.167,1.2,1.2,1.18,24.0,-1631.0
11521,1,2,2,83.0,605.0,5.0,5.0,4.5,5.23,5.23,4.93,17.0,2005.0,1.16,1.15,1.17,1.2,1.2,1.17,66.0,-1400.0
11522,1,3,8,17.0,1880.0,5.0,4.75,4.5,5.3,5.3,4.89,3.0,7040.0,1.16,1.17,1.2,1.2,1.2,1.18,14.0,-5160.0
11523,1,1,1,58.0,836.0,5.0,4.75,4.5,5.65,5.65,4.98,25.0,1445.0,1.16,1.15,1.17,1.17,1.17,1.16,33.0,-609.0
11524,1,1,1,193.0,251.0,5.0,4.75,4.5,5.47,5.47,4.93,55.0,855.0,1.14,1.15,1.17,1.18,1.18,1.16,138.0,-604.0
11525,1,2,8,32.0,1115.0,5.0,5.0,5.0,5.25,5.25,5.06,10.0,3000.0,1.16,1.16,1.17,1.21,1.21,1.18,22.0,-1885.0
11526,0,1,2,54.0,860.0,5.0,4.0,4.33,5.5,5.5,4.71,33.0,1185.0,1.16,1.2,1.2,1.19,1.2,1.19,21.0,-325.0
